crash_id,intersection_id,int_num,direction,distance,latitude,longitude
549331,8206,3574,West,295,37.3610955466096,-121.838046564317
549349,2380,19470,At,0,37.3089472518621,-121.900008234302
549365,,59267,East,207,,
549623,667,73127,East,275,37.2640257082472,-121.915985647932
546870,5479,90133,At,0,37.2921183542153,-121.813695694718
546887,3228,96425,East,65,37.3128949020556,-121.907916007985
551819,7939,137543,North,30,37.2767181331117,-121.779329817233
551836,6920,17984,North,6,37.2925995905674,-121.837696968408
545526,3364,100341,West,150,37.3524357494743,-121.860333894703
547650,1831,103454,At,0,37.328087699878,-121.881697937792
547681,11752,10020,South,70,37.2948982907958,-121.988355456923
547697,880,36960,West,130,37.278273551269,-121.851272877692
547714,,19964,West,50,,
547731,4247,25706,At,0,37.310695914342,-121.902680645601
545551,1639,82961,At,0,37.3234276142345,-121.923805423934
545567,8877,32482,At,0,37.3700772997088,-121.843013438097
545583,11259,52304,At,0,37.3056942516841,-121.996183574328
547857,2103,18677,North,28,37.3073835056211,-121.891200749186
547874,4988,26267,North,450,37.3383916842785,-121.869064727125
560488,6982,32999,At,0,37.3508333902438,-121.827006458273
560496,3210,7480,West,50,37.3595012485163,-121.864744725153
560493,5513,44318,At,0,37.2369895260048,-121.803840234793
560501,6991,6929,North,200,37.3483436321163,-121.816825297067
560514,7404,66813,At,0,37.3220650906742,-121.843243817566
560506,,2496,South,,,
560509,,14266,North,350,,
560511,,12154,West,5280,,
560529,,110461,North,,,
560521,4949,20041,At,0,37.2511697341654,-121.83458329577
560524,,55770,South,,,
560534,,41315,West,797,,
560536,7451,54372,At,0,37.3225967723839,-121.819607736109
560539,8258,106567,At,0,37.2330073050417,-121.787121847944
560547,3262,5378,West,100,37.2008026034784,-121.837312343353
560560,947,4586,At,0,37.262984642842,-121.87667903948
560558,8506,17160,At,0,37.2285456876276,-121.775338187185
560555,4787,74612,West,12,37.3179876281716,-121.877473749039
560542,7250,27081,West,300,37.3202601471494,-121.825184820098
550712,6338,68760,North,295,37.2665819696051,-121.810933544026
550728,1641,102640,South,250,37.3228150728754,-121.911358491782
550744,8617,114168,East,25,37.3334762159285,-121.803154361111
550755,3704,106336,At,0,37.3416034369021,-121.873935666576
550771,1634,6060,At,0,37.3545979653393,-121.851753738225
550787,4673,14970,At,0,37.3546042194653,-121.865702997122
553191,361,30018,At,0,37.2401357182364,-121.903796417704
553221,2878,90716,North,590,37.2475535924575,-121.893525510421
553237,9378,32636,East,303,37.3918710159252,-121.864701575289
553254,,32878,East,,,
553661,8612,79617,North,100,37.3401179818772,-121.843324170713
553677,,89770,North,,,
553693,11266,22802,South,114,37.30741896167,-121.966048524902
549333,3739,100165,At,0,37.3161555731943,-121.886632544078
549351,8996,57925,North,13,37.3055937982131,-121.782709905405
549367,2142,32889,At,0,37.2744258127305,-121.860311106232
549625,11010,96931,East,195,37.3082856637955,-121.970561540993
546871,3310,14960,East,50,37.3532659648906,-121.867112845169
546888,4292,41634,East,152,37.2485419806739,-121.828703754702
551820,12643,110307,At,0,37.337509227127,-121.896110482688
553205,1347,39082,At,0,37.2597217227756,-121.851041732575
553223,2277,7842,At,0,37.2408792234601,-121.887743731478
553240,,2892,East,,,
553256,,24200,North,,,
553668,4147,96722,South,55,37.3200636033276,-121.88448338997
553686,2092,45297,At,0,37.3069966300881,-121.884750288648
549326,9412,89627,At,0,37.3751097542973,-121.835608524029
549342,3865,37113,At,0,37.3601260145702,-121.857702264443
549358,7605,118360,At,0,37.3300025511988,-121.801236619849
549618,12660,128149,North,73,37.3709122030897,-121.855754248267
549632,10067,17544,East,200,37.3742070965847,-121.872614081046
546873,10127,59267,East,22,37.380241110616,-121.82798749079
551818,12657,128204,At,0,37.2748387434507,-121.865737927919
551835,3444,59630,At,0,37.3473447907303,-121.879510199373
540237,938,4641,At,0,37.2730544767379,-121.878584820494
547649,3939,109340,At,0,37.3279028642301,-121.871510963749
547667,,115433,West,155,,
547684,7998,32625,North,10,37.361105907915,-121.834144184154
547700,4049,107051,At,0,37.3366705871091,-121.889511374753
547717,4561,32955,At,0,37.2839260077144,-121.834138355156
550536,10869,60400,South,150,37.4104603215651,-121.946331383452
545566,6539,6401,At,0,37.3203020005604,-121.828906491122
545570,3588,112562,East,80,37.3392562923532,-121.865409056235
547856,6894,13254,South,6,37.3708114914169,-121.83221263113
547873,3549,89440,At,0,37.3238754661232,-121.904279344169
547889,4142,4311,At,0,37.3175991477912,-121.88122288451
545637,945,23880,South,4,37.2554047257081,-121.898336326171
545656,1672,127588,North,210,37.2775050076153,-121.854113219867
545674,3698,77560,North,223,37.3335223852706,-121.909947933471
545648,7246,37058,South,75,37.3427832365722,-121.844692129624
550718,5212,52821,At,0,37.3491506179832,-121.851370981823
550736,3658,55945,At,0,37.3336002309667,-121.874329639321
550752,9917,130460,North,25,37.3809482661592,-121.862140050351
550768,12580,93147,North,100,37.3161316132507,-121.97577321767
545740,7877,114344,East,215,37.3330259400321,-121.80655027315
550681,10857,45374,South,135,37.4112663515394,-121.865002917709
550697,10879,47640,At,0,37.2725513346726,-121.932917032408
550714,3527,85876,East,398,37.3308742693162,-121.856413432328
545835,6957,43185,South,322,37.3029541159788,-121.823045322228
545852,2193,86129,At,0,37.2949152273858,-121.901570419845
545868,940,125333,At,0,37.2488917195659,-121.909856780054
548134,476,11550,At,0,37.2484210494635,-121.882423978311
544393,7168,13067,South,12,37.3132797993629,-121.817155592215
552736,,8744,West,,,
560580,10927,126213,At,0,37.2551445914663,-121.950763059443
560571,12532,137763,At,0,37.3518161455689,-121.922796550051
560574,2994,19095,West,50,37.2374774915188,-121.819687748275
560568,,106897,,50,,
560579,6759,32944,At,0,37.293420637655,-121.833214118284
560592,4063,4212,At,0,37.318397830258,-121.868702365037
560597,3099,55912,South,84,37.3571309118504,-121.8918606333
560595,6817,32890,At,0,37.3407376812348,-121.820053769207
560583,7335,132440,At,0,37.3190354134768,-121.846443845457
560584,3753,55770,At,0,37.3276360397786,-121.869907439738
560616,673,30128,North,108,37.2431151048627,-121.905950871199
560588,5684,12660,South,100,37.3516968114161,-121.834763519426
560603,7404,66813,North,225,37.3225522699592,-121.843719840768
560607,4513,119866,West,520,37.3669972728222,-121.888117799015
560582,,60565,West,,,
560629,4266,2672,At,0,37.3347814911694,-121.915891347206
560622,10828,32273,At,0,37.4033199202935,-121.882116613043
560643,4780,62985,East,130,37.3360221433375,-121.885650855755
560652,644,4730,North,50,37.2781352343148,-121.879992249979
560658,5232,20459,At,0,37.2512882402935,-121.830837816662
560644,,6027,,,,
551850,,87009,North,,,
547648,105,30634,East,780,37.2128077887551,-121.870795913589
547665,5368,54317,At,0,37.2978358303551,-121.796578538668
547683,10703,68892,At,0,37.2802834269047,-121.985828965283
547699,4133,87966,East,30,37.3336811456782,-121.890608553251
547716,2452,25288,South,1,37.2726624065738,-121.861116110178
550534,8055,128402,East,8,37.30757697998,-121.76084839674
545553,3031,107249,At,0,37.348327498829,-121.864951855107
545569,7076,94236,North,184,37.3513821878113,-121.80322218219
547843,2956,72434,At,0,37.3234814100705,-121.92493634199
547859,9642,65933,North,99,37.3790776646258,-121.85485362814
547876,7559,39313,South,415,37.3242458907487,-121.798983584735
547892,254,99692,West,530,37.2528323727979,-121.858870571545
545654,9108,78000,East,252,37.3766924007005,-121.872302225244
545672,9541,11340,North,44,37.2340229837002,-121.767788505352
545646,8150,88330,At,0,37.3445485673327,-121.808585240871
550713,9737,42492,East,36,37.3828175177302,-121.925229786824
550729,4033,62974,West,40,37.3329489770762,-121.884050025358
550745,2983,109471,At,0,37.3516193314619,-121.894873952328
550763,6717,108745,South,50,37.3116960754223,-121.839134609433
550779,4934,108415,South,300,37.3308941475163,-121.878010506786
545754,9105,42459,At,0,37.3779454425736,-121.862406729655
550684,5847,144156,North,152,37.2009998048762,-121.837613082661
550700,4122,54581,North,21,37.3219090617942,-121.879494768639
550717,11205,96623,South,560,37.3067896112854,-121.96877592663
545851,4265,2430,At,0,37.3353210686096,-121.916539242197
545867,5389,6390,East,100,37.3152924554366,-121.82339380913
548133,4127,60720,North,40,37.3211010990748,-121.878691696104
540341,3028,107227,East,148,37.3472099508792,-121.867302677066
545143,8489,127918,North,805,37.2829398848194,-121.759712200843
560551,1459,90639,North,450,37.3166341450407,-121.914352599027
560573,8194,31426,At,0,37.3514424210496,-121.814861017843
560576,8808,2265,North,95,37.3671864070481,-121.925088317049
560567,1421,30425,At,0,37.2201334992325,-121.885420876154
560570,7287,80519,At,0,37.3382751378389,-121.845526697156
560609,11796,40655,East,41,37.3093593579961,-121.944310223713
560608,6847,143969,South,100,37.3616475304261,-121.828041654082
560615,10310,117182,At,0,37.4125085281253,-121.937157602561
560594,,79090,East,,,
547890,5110,52910,West,103,37.2729969838474,-121.842555492766
545647,4447,2420,At,0,37.3388261982536,-121.92074089187
545663,7938,124354,East,740,37.2799755682554,-121.774059495813
545639,12545,110747,South,245,37.3223271909132,-122.003370122862
545655,8419,70927,South,647,37.3296460588985,-121.833097418981
550720,3492,123551,At,0,37.2937059937578,-121.87357200953
550738,378,30030,At,0,37.261748798469,-121.922321033588
550754,5630,67990,At,0,37.2897065453754,-121.81912349783
550770,6668,6027,At,0,37.3585152889353,-121.843494955948
545747,4029,106138,At,0,37.3359846340171,-121.877528831688
550682,7622,34913,North,23,37.3220037917188,-121.796048511927
550698,7465,33032,At,0,37.3312488480137,-121.812755896453
550715,2102,123540,At,0,37.2951204926559,-121.87248057696
545836,9265,17632,East,239,37.3885086156648,-121.858557174628
545853,12459,78110,At,0,37.3183757752539,-121.973932672393
548118,4197,35760,West,3,37.2910352713092,-121.884315923654
548135,11148,93202,West,11,37.316090093175,-121.950155594552
544395,,4740,At,0,,
545987,6704,109933,West,310,37.2896602240539,-121.842064453213
560578,,6005,East,370,,
560577,6700,1275,At,0,37.3114325974106,-121.808068644348
560566,5837,23693,At,0,37.2696946015796,-121.818514195668
560563,488,135783,South,200,37.2821664607298,-121.86551531529
560565,7078,94071,West,394,37.3506538650051,-121.798680251581
560593,7722,1451,East,60,37.2174495061456,-121.765617779083
560620,10670,73974,East,144,37.4060544893962,-121.857722433161
560611,4767,71499,South,165,37.3588949202673,-121.890649798627
560600,6833,78210,At,0,37.3487399675824,-121.847291641268
560601,6227,3475,At,0,37.3111359016612,-121.823782332634
560604,3581,62424,East,143,37.3335864547811,-121.863678614159
560585,6035,83698,At,0,37.3549545820391,-121.818073611522
560589,5119,28390,East,200,37.2418493797109,-121.823128989487
560587,8339,40149,North,40,37.3609940775617,-121.81216073515
560614,4045,55747,At,0,37.324745227016,-121.867735251215
560638,871,20569,East,30,37.2504089368099,-121.866446987248
560645,9544,12110,East,2640,37.1822375818463,-121.761690114255
560660,4144,87999,At,0,37.3384006250789,-121.894242677142
560635,4900,32988,East,10,37.2769463320037,-121.841870995689
560661,12256,68420,West,300,37.3084101807191,-121.947298712865
551837,7344,53591,At,0,37.3291926035423,-121.815785947361
547647,6759,32944,West,26,37.293370765965,-121.83327808761
547664,2283,4872,North,17,37.3074551949614,-121.877846282469
547682,4763,91871,West,15,37.3517133121087,-121.900780778693
547698,11435,52106,North,162,37.3052037550612,-121.936707543321
547715,12258,93180,West,95,37.3160907533754,-121.939056555984
547732,,81982,East,2640,,
545552,2097,143362,North,90,37.3054490722743,-121.863006286999
545568,1586,19997,At,0,37.2410004356552,-121.89182466425
545584,7440,102739,West,47,37.2729822080222,-121.809568344227
547858,9868,126642,At,0,37.4182787581585,-121.973669946412
547875,6738,108140,At,0,37.2951344741776,-121.835027745031
547891,2668,75789,At,0,37.3009309811059,-121.91361050059
545649,8876,96887,North,30,37.3681716973773,-121.892300635022
545665,3089,66208,At,0,37.3676852805353,-121.902521360138
545641,5521,85887,East,106,37.3160871041134,-121.843018080664
545657,,32482,East,345,,
550727,3552,42448,South,20,37.3646392031864,-121.891702536609
550743,9192,114751,At,0,37.3827445954387,-121.895860194029
550761,9814,47960,East,1000,37.388016415646,-121.913463546726
550777,11832,69805,At,0,37.2909067725611,-121.986386739609
545749,10785,74029,At,0,37.4085996138565,-121.851747278408
550683,5005,109560,At,0,37.2689022916433,-121.833825257039
550699,6556,71830,At,0,37.2844469573333,-121.824946570828
550716,12459,78110,South,170,37.3179905334434,-121.974262957721
545837,5034,124277,At,0,37.2444437819646,-121.80392902162
545854,8583,49026,At,0,37.3328626300789,-121.826463386922
548132,2039,111935,East,152,37.2544784278922,-121.865721632748
548149,7294,50379,At,0,37.3212278298976,-121.8296659091
545142,,18974,West,268,,
560550,4260,115477,East,83,37.3504146828169,-121.86056803291
560564,9690,19381,North,36,37.3064013972592,-122.023993673414
560575,,31646,East,335,,
560569,12499,30733,East,50,37.3158952858774,-121.984023560721
560572,12613,120383,West,548,37.2978403180967,-121.763344051884
560581,8368,79640,At,0,37.3223712326552,-121.825893103391
560610,6289,64283,At,0,37.3506526546064,-121.830156944239
560606,3659,95996,At,0,37.3326025002485,-121.876433223162
560591,3945,74579,South,200,37.3163318355286,-121.87889419092
560586,9192,114751,South,775,37.3827445954387,-121.895860194029
560619,3944,108393,At,0,37.3270761105368,-121.87517222414
560590,7896,17456,At,0,37.379767676574,-121.867357086216
560602,3196,55725,At,0,37.3519744576826,-121.888017958636
560612,3031,107249,East,55,37.3484043854267,-121.864788988375
560596,5989,86393,North,125,37.3465129579278,-121.840842929782
560663,3496,60598,East,35,37.3362185053344,-121.890463784858
560647,5391,123188,At,0,37.2944686603383,-121.810341368166
560631,6697,108162,West,40,37.3078859013841,-121.847757142911
560626,7896,17456,West,289,37.380363939637,-121.8680135631
560650,9775,114894,North,400,37.3927280011677,-121.890440889781
560627,9204,116885,East,400,37.3700954195593,-121.878297370271
558283,3534,89957,East,157,37.3330126740211,-121.853224282322
558452,10983,19084,At,0,37.3143169686707,-121.976794878863
558393,,59883,,,,
558410,,8690,,,,
558427,8145,93785,East,20,37.3495825864844,-121.808769930965
558461,11259,52304,At,0,37.3056942516841,-121.996183574328
558478,2905,2530,At,0,37.3417046981791,-121.92414901163
558299,,60532,North,,,
558317,518,22494,At,0,37.2584555247847,-121.88433937174
558333,1145,4685,At,0,37.242605985889,-121.874926224972
558349,4760,103421,At,0,37.3301142444292,-121.877425499266
558367,,62985,East,,,
558425,8509,12154,At,0,37.2011286864557,-121.736403926937
558466,,60510,North,,,
558422,6714,32823,South,200,37.3067240420058,-121.81129436917
558380,1481,95150,East,50,37.3162998216711,-121.856430640878
558396,7880,120185,At,0,37.3162887296249,-121.776748745854
558413,3995,31514,East,172,37.2951305100455,-121.876245889407
558460,,14145,East,,,
558477,1616,64019,At,0,37.3107045964622,-121.917407548455
558297,,79419,North,,,
558315,4999,62996,At,0,37.3315198888409,-121.882828423871
558331,5232,20459,South,165,37.2508351975741,-121.830827626344
